gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
NUBP2,739,NUBP2,OK,treatmentcontrol,-1.025054802,0.103286478,-9.924385299,7.36E-23,-1.403222838,count,2.52E-18
SQLE,604,SQLE,OK,treatmentcontrol,-1.034429212,0.122982009,-8.411223913,6.21E-17,-1.403143591,count,2.08E-12
TMEM203,576,TMEM203,OK,treatmentcontrol,-1.043376571,0.112809605,-9.249004724,4.20E-20,-1.40274057,count,1.42E-15
UBL4A,334,UBL4A,OK,treatmentcontrol,-1.109153701,0.166447325,-6.663691947,3.17E-11,-1.401969618,count,1.03E-06
PSMD6,767,PSMD6,OK,treatmentcontrol,-1.021986282,0.097354107,-10.49761858,2.44E-25,-1.401331248,count,8.41E-21
RNF5,969,RNF5,OK,treatmentcontrol,-1.002411332,0.081276774,-12.33330601,4.03E-34,-1.39699578,count,1.41E-29
PQBP1,864,PQBP1,OK,treatmentcontrol,-1.007177758,0.089720075,-11.22577922,1.14E-28,-1.395293775,count,3.95E-24
PRMT5,301,PRMT5,OK,treatmentcontrol,-1.12077138,0.171559092,-6.532859127,7.56E-11,-1.394566717,count,2.44E-06
PCBP4,763,PCBP4,OK,treatmentcontrol,-1.002219496,0.110429296,-9.075666827,2.01E-19,-1.393611767,count,6.78E-15
MCUR1,333,MCUR1,OK,treatmentcontrol,-1.069243095,0.151256116,-7.06909,1.94E-12,-1.392050002,count,6.31E-08
